Stock Index Name,date,title,sentiment,source,link
360ONE.NS,2025-12-30 08:00:00,"Blackstone backed Horizon files for Rs 4,250 crore IPO - The Financial Express",0.0,The Financial Express,https://news.google.com/rss/articles/CBMisAFBVV95cUxQZzlZT3c1bkJHemVueW41bnRjajNyNDk3UXhWZE5ONGNsSnVWRVJwZDRYcGdtb2dfZHgtemF0ZXZyVmdBYmlDMnBTd0tBSTk4VFZ1X2hVWnNuTExKWTNRTm5MS0xDT3RSd2RmVU9jR2QyREtTMDRBU0V4b29MLXlhWkQ1ZVBCQmo0N3J5UmpmU0N2OWhUYUIxUmxKUHdBN1dRa2ppUDdXVTNyU3pMcWZrc9IBtwFBVV95cUxPbzUyME4zSDdic2NBSzk5Ml8wVnlzM1BFclJDTGc4Zmp1Y29MNk9jY2ZBRzNDc0xVcEhKX1htbTY1VWw3NU45NEJmN0RQcnlEOVpLOUlaNkVjOGQwczhQdmp5TVNmaEhIRmtUNmtDTzFEYVBpdGNuRUd2REVNY2drcm1MQlRneUktdktXdk1PX2tQN3UxTGVQeG1heFRWbFZXUVR1N2l5WWZrZm82NHpNcENNV19UZlE?oc=5
360ONE.NS,2025-12-30 03:44:36,360 ONE WAM Ltd Downgraded to Hold Amid Mixed Technical and Valuation Signals - MarketsMojo,0.0,MarketsMojo,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcVNqSjdzLWF5UVFJVk9VdW9fTHFBRW0xb2NNME5mYnU0MldqcTBSUkw3OHlYbm5FdXJsTjlIdG53QmhsNEdvZ010RGwyUTF5TC1WSFJxT2JMcVdoV3pNa09Udm9nT1BvTkpSX0VQbnpwLWlzYTZUbGFtOWJKUjBIa1hkUXlScmYyT3FoMVJuMjh3OGNJR2M3YUJ4Und5N0tNT2lfR29ibFFPeXhfc1cxTE5LNTVmYkF2QXhkUzJhdTRwOHMxeUZER29fYnhVUXlzWGRYRXV3?oc=5
360ONE.NS,2025-12-29 23:43:32,360 One Wam Limited Breakout Confirmed by Volume Metrics - Insider Trading Activity & AI-Driven Stock Forecast Models - bollywoodhelpline.com,0.1642857142857143,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxOdVlISk5FT1dMWkQ5N20waWtZTGhWWHphRFRVY0I1X1VvY0wwMWNCUWw1WjRSNzJVS19BMlVjdUc5R2dfQVMwR2N4RUhqTHZ1WlAzUUxoS2hiUXM2aGYwWUtuYWZTdm50SDlxaUJlMDYzbWdHZlRyZTdEdGplZmU2UjVkclgzS3hwM3Z2S2ozblFNeVhXRVUwU0tzbnlsVlM3?oc=5
360ONE.NS,2025-12-29 20:22:34,"Quant Tools Rank 360 One Wam Limited as High Risk High Reward - Resistance Breakout Alerts & Machine Learning Stock Picks, Daily - bollywoodhelpline.com",-0.11028571428571428,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxPdmxQOEFzMWtGdmo2RlJSYXR0VHhMWTBJSFNvLVpHeGNWMUNRUjkyRDBScTJlT0tCejczS2x4RGhvTzVmaVEyRjg5Vm9nX2pXbDZwNWRfUC1uak8xQ2NGMlNCbVNOZy1mSlBmeWZIX2s1ZmtSQjM4RzlaSU1sQU02N2Z2U2Q2U2Ftcld5Nl9wcFlYdlpZOHQ5RzBhcUxOcEtQbUlheGZYVjZ3aXFwcjRpMA?oc=5
3IINFOLTD.NS,2026-01-08 08:06:33,Published on: 2026-01-08 12:06:33 - ulpravda.ru,0.0,ulpravda.ru,https://news.google.com/rss/articles/CBMipwFBVV95cUxPNW5ac2cxZlpBaGxuSHlqTUxWNmNqa1NEdml3Slo4eWl1cTNnSkhaQi1VUVozVjQ2T1ozQ2ZxenpELXFSaWlLOS1IVnpmcDhwSU1LMFludmlRdFViUUJ3emJGdW5JcURFdEdyT1BnNmFSUzY3MHhpSGtGakJFTFA2cG1xUG9jZ2o5d0doNVgxMkJUMjRQOVdRUERfazF1OVB0TGw1amE0cw?oc=5
3IINFOLTD.NS,2026-01-07 15:09:57,3i Infotech Limited (3IINFOLTD) Gets Regulatory Approval - High Yield Income Stocks & Get Trading Help From Experienced Users - ulpravda.ru,0.29619047619047617,ulpravda.ru,https://news.google.com/rss/articles/CBMiigFBVV95cUxPazNVT25rbGdRcllobF9CLXM0T1pRNnhwLS1YTzlmQ0hZYmdQWDZ4dVFrRkJZVVRTVkx2anluaGc1bmlnenU0SFJLUkZDUjFGYkRkRTJGY0llSGRJcUNVcXJTNzBpeGd0MXlIMnNyX1RnZm13UUtSM0NEamVKQ3RjQlhaOTU3SnlPTWc?oc=5
3IINFOLTD.NS,2026-01-06 10:35:44,Can Gopal Snacks Limited Overcome Bearish Sentiment - Covered Call Writing & Download Our Free Trading Blueprint - bollywoodhelpline.com,0.1642857142857143,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxNa2JKdDNkNUVJYWwtS01NclJzOUNYd1h1XzBQcTl6dEg3Q1FFQ1Zra3BMaXhMNF9NcHF1c0k0cWRVS0lKLTVMSTlYUVdyV2FZYXJkaFFER2JsZTd2ZWI3XzZIX3V5MVlYTFc3aWlwcUpqLWhta2sxRVROcS1kUFJmdS10R3l2SFJxNGNZbXpGZ1JLbC15SXJob3BURjVtSVJ0dmcw?oc=5
3IINFOLTD.NS,2026-01-01 17:26:13,Published on: 2026-01-01 22:54:20 - bollywoodhelpline.com,0.0,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOck9JVFBmU3pIejR6eWw1djBzdWczX2MwUmZONkZ5VWFCS29FaG5uUDFlR2FRMmItU2ItZm5Oc20xZUlfTjFkUzdrMXRsVC1weTMzQjVNR0dXdFBpNUNvUjE2WXZVY3RQSEJ1NGNQeGNZaFdaNGE3NmdoRVh2OWlfc2luTVUxaTdmeGdIcDM3Nk5PZHZod3ZLUUc5cDBTWlB1WUtPdTNtM2lmTllBMXdGdmktZzc?oc=5
3MINDIA.NS,2026-01-11 22:54:33,3M India Ltd. Technical Momentum Shifts to Mildly Bullish Amid Mixed Indicator Signals - MarketsMojo,0.1111111111111111,MarketsMojo,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPSWt4YWdRWE41YUd6dW9HWFN2RFdPelI4X0hlYWRZNWRzdG1sNVBJU1pEMDdxTzFteXFKcHFEMTk4cFdfOUc0YXJxUHp1cXNMQmp5NEs1bkJ4X2pENFhnb3V4bzh4SXFjbF9IZDRWWmRjM0t2SERSVGpOV1k0YXBwSk5NbmExVzRFbEtnRjM4SGM5dzZBenRTYkFQcjJKc2VvUGJIaXBUSVBYZlNqTXFSdE8ycnhWc3ZmVjJrQU4wZWQwRXpQVEVILW1RTEJXQXlWdUYzcUxQZGRMd0E?oc=5
3MINDIA.NS,2026-01-11 19:10:37,3M India Ltd. Downgraded to Hold Amid Mixed Technical and Valuation Signals - MarketsMojo,0.0,MarketsMojo,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQbVFKM2ZTVjhQMDN2dGJFODQ0ZXM4VnZwampBX0c4Um1lRm9qa3BxS1d4dF9maGpBTzJ2akl5VGROb1o0Z2hsaHdnWjlzc3JYaUZLS1pXb2xQRzFzd2VUX1N3M0V1dkttMnY2SWJ2MElhNGIwMDRNcFZMdTRDUEl4Q0FCUTlRUWUwNkpNdjNMTEpaenlKLXFrSlhHbUF4SmM1VXU0aTUtMWl4QUlHNFFKNHBGNGt2RVZDYkRtX3hlVzRwc2kwTi1OTFRSRl9tb3FiM3c?oc=5
3MINDIA.NS,2026-01-08 16:39:27,Can 3M India Limited Escape Recent Bear Channel - Emerging Market Stocks & Free Exceptional ROI Methods - bollywoodhelpline.com,0.2488095238095238,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxPU0JYSm5LNmlBWDJCTVNEdW5kQlBkcVZHYzNWZFZQRVFiamx5SFJoSHVqMG9xeXhBcS1rSjMyazk5NWU5YlZ2UlFwZTYyV2dxdDVYWnp0dW5OREtKZ2l1U0M1bW1ES1JtdE5Od0k1bmpRQjY3UFdxZGNsZ0YyUU1qdmt5WGo3WlVMRm1UTjNFTXNVT0VOYVE?oc=5
3MINDIA.NS,2026-01-08 08:09:26,Published on: 2026-01-08 12:09:26 - ulpravda.ru,0.0,ulpravda.ru,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPcThFb1lUX21ZMjhocXM4RlFIeWg5RFQtbzNITzVPYlowSFpVXzZqdXNnb0FWS29mRFgzTnZHQmpmNDZtWWhzS2g0MW8tb0ZJS01oa0lCcWFMTEVLQk93djh3cE1PSmlBeWJJd1BIVlpEQUVKYV9OY2I4VGVaVjZnRXdRMmVhajBTWlVBRTdpcGJPVTRzY3ZaOHlOVHRQZEVVLWtmUl82bnZCUQ?oc=5
3MINDIA.NS,2026-01-08 05:25:16,3M India Limited Price Targets Raised After Rebound - Federal Reserve Announcements & Market Analysis Tools You Can Trust - bollywoodhelpline.com,-0.07142857142857142,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMijwFBVV95cUxNOGVoYzRqNUR4c3E3VC1kOGt1MTBoTWhDX3huWmlwNmQ3WTB4eHk0MlE0ZUhLM2tuZTg2Qkc1czc0a0JVeC1NRkZ3bnliYkpyTndzSTdZMGJobW5FNUtDNUlNR08yV25pVVlqZXJxY1d4QmpKRWtVTXhpRWtCNExBdnJrMFlRUkF1V2k3cm83WQ?oc=5
3MINDIA.NS,2026-01-08 00:03:53,3M India Limited Breaks Below Key Support Level - Industrial Stocks Review & Low Risk Investment Growth - ulpravda.ru,-0.023809523809523808,ulpravda.ru,https://news.google.com/rss/articles/CBMifkFVX3lxTE5HMTUwcDRCeDJnOGRoZzVFWFdFQjZUYlNnR2g1Y2JtSUthSDE3QVFxZFBxejRyZWg3WXVsNWdXbGU5eDRDS3EzcEtTRWVGejZFRGI1b3NUVkJlUHg4NEhFb2xYN0VqSndVakFCV0dialhpQWl5dUNGNDdEVThrQQ?oc=5
3MINDIA.NS,2026-01-07 23:45:16,3M India Limited (523395) vs yyy - Stock Rotation Strategies & Big Gains Low Cost - ulpravda.ru,-0.023809523809523808,ulpravda.ru,https://news.google.com/rss/articles/CBMiakFVX3lxTE95RmdJcUxEMU9Qd3JOTy1SQjBpaWU5R2lZLTlQWnZPNVVCcUJfbTR2TlpxbThYZ2hQUlAxcE9YVWV3ZXJGeDlHUXlzR2d6RWpwR0VXSDk2YVpPTmRTZ2JubWwyN1BnT25HaGc?oc=5
3MINDIA.NS,2026-01-07 20:24:56,3M India Limited Bounces Off Moving Average Support - Earnings Forecast Updates & Target Triple-Digit Stock Opportunities - ulpravda.ru,-0.11071428571428571,ulpravda.ru,https://news.google.com/rss/articles/CBMigwFBVV95cUxQWm1RbXRITkdLb2xSYi1JOS10alRYbkxkMTNqNmg5VXBURGFwSG5qTWt5cWZmV1hPMGdNRFJPRnVCdjVJX0p6VS1JVzZqMWVFLXVNeTdkdXlGWVRNY3MtNDhibHE0UXpLWmxiX1IzMTZIVktrZzhPTV83aGY4cGJvMFpEcw?oc=5
3MINDIA.NS,2026-01-06 06:18:55,Relief Rally in 3M India Limited Stock — Can It Hold - Resistance Breakout Alerts & Stay Invested. Stay Smart. - bollywoodhelpline.com,0.07142857142857142,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQclZ0WDE0MUc2eEx6TWJ0ZUFkT1FrRlhPbFRoWFYtMFV4MVYxbElJWWFCdnR3RWs5T2dydWQ5UHpFV3hmQks0dzF4UU1xWElvSHhsd1AyUDRxZ0U2SGI4VGpwMDdORWxPNWV2bmxpZzlkeVdFMGpPYUwycGoxU0JIVWZkaU1ERkN5YVFGUlQta21VNllEZUhCRUxZSndVN3dCUzhRM2dCdw?oc=5
3MINDIA.NS,2026-01-02 08:00:00,3M India Ltd. Upgraded to Buy on Strong Technical and Financial Performance - MarketsMojo,0.14444444444444446,MarketsMojo,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPbXI5ZHZmMkVHVGMwRW96aTkwdlRvcVB2UUE1dkVvbi1LaXQyUmcwamwyS0VuaUp6QUc3OUxtbHVlc01BZXFFY2xVYWdjd0NfM19IRktyR1VxcUg5bmNiY2xpNlI2dkcyUTJLbzczZmRjUFBHdzlQS1J5Rjh4MThYY0htb0ZhWi0wWEFYWTV4bi1lc3BrOEtEX0Z6dFI5QVdJRGZQcU1CTlVqdkhiakVjVUlvMl9xTFN1d3BhdFdDMHNublZEdXRCWGloSU9KM0dVd3c?oc=5
3MINDIA.NS,2026-01-02 08:00:00,3M India Ltd. Technical Momentum Shifts to Bullish Amid Strong Price Gains - MarketsMojo,0.21666666666666667,MarketsMojo,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRXkyMWNSYURPaHMxT1dJNTVlZEpFUnFxTElBNE1aMlExQWlnYkh0UkFwUWphV0ZrRU8zbWVZc1REQm5YbWpFV2lWeTQ0ZUNtNGRqUDFWcldsUjVjOVBvenQ1QlQwLWVYNDk1RXNRakRVWVFrX2thTFpzY0JWWDFidEZ3MXJDOGswcnF1eGRsM1hYbjJlVTczbzhRT0tycFhNZm92anFnZTA5YnozUEV6c1cwelBqMmpPbnpPT05zWTU3NXlIajhfYUczQQ?oc=5
3MINDIA.NS,2026-01-02 06:21:23,"3M India Ltd. Hits New 52-Week High of Rs 37,384.85 - MarketsMojo",0.1481818181818182,MarketsMojo,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPdzdVbXJCdzhCR3hGd2daN0RLamh6Ykk4YjVldk55SFk2OGlJXzlvTW1XbVVua3BvSEExWEZZWGlDeEZkUVBZdm5ZVEVBTFZqNUoxQ05SMW9FWnl0T1Zxb296SEpxaS1jVmVCUy1RblVSUkNaTlZKV2JHeDY3bmU0UmhaczZSZTkxSFo4UGJ1eDFqQWNJNW1icmtTOHRjeFhGRE9mRUpMZUU4Zw?oc=5
3MINDIA.NS,2026-01-01 22:48:47,3M India Limited Stock Poised for Technical Comeback - High Frequency Trading Trends & Big Profit Low Capital - bollywoodhelpline.com,0.017714285714285717,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxQd1B2RzRSMTZjaTFrRVE3MHFIQlY0ZDV5V1NhR1Bva0UyUWhqVkF0UHV5aXVuNWtINTJIZEVKNmlGZF9nMEhFZmhDZzh2Q1N1OVJLQWFaV0lHRjEyUXVhcC1xdG1JbkF0RzI5dHRsOFQ1WFI5WnJwd2lNUTRnby1yYmNzY2xtLTdzRUVqcUMwNTE5MDl4RS1RNnNfTGtNeS1MWEFNag?oc=5
3MINDIA.NS,2026-01-01 21:30:51,3M India Limited Stock Approaches Key Moving Average - High Dividend Yield Stocks & AI-Based Insights for Consistent Profits - bollywoodhelpline.com,0.037714285714285714,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxPQ1pGRURmRVZibHFQYVhvSGo1OU0teVVnbElMTjV6ZTBRc3JGX296NFVIQ2tVLVhXTEhpNmVVQ0ZVdDl6d2NvNE5TdmZtMmpsdkNtMkJiMHJIa2lLcXFvcmtVOXNiX0dMbVprd2pwM0lKeWFSeGxhZ0R6b3RwdDMxeW5ObWlRb2N1dlZtMW8teUNTanRpUDZodDROOA?oc=5
3MINDIA.NS,2025-12-29 14:17:41,3M India Limited Sees Spike in Bullish Option Flow - Price Channel Trading & High Yield Stock Picks - bollywoodhelpline.com,0.04428571428571429,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxQRkp5UFRMakNFd2tVaHhRaFg4OHgzekZ3LTBnZV9CckZXV3lqeWRzYnBESE1xQVdGOGFPM3RRT1pFRWsxbGVWeUdfTm5QWTVRUWdxXzJSOTVBdkFyWjhHQmF0bDNIcUNjMjZhdlZzX2g3X0EzdmF3bmJ6bERMUHVvc0FETW5FcmYtMnVzS09n?oc=5
5PAISA.NS,2026-01-11 23:36:41,5Paisa Capital Ltd Technical Momentum Shifts Amid Mixed Market Signals - MarketsMojo,0.0,MarketsMojo,https://news.google.com/rss/articles/CBMixwFBVV95cUxPMEVVclJya2JZRFFISEZPc005SE9KZEF0ZmFobkpFaXh5c0xzU3F1bGllVHctNVhlZkFUZTVXT3lnc0RzQnhOa2Y3QVctcWtyQlhGWWdNX2tRZDJFemZxcjBQalZWa2VPZjNoNHVCYW5vOUgtOVhqTkJUamtZdUE4aFBoVzctUEljQk5aNUZxZVVaWTMya3VQcDZuWmRxNmNmTTdGeGdqNXRqN0loeW02RzVTVzlVMVhDZ01TSHVBWS1RYVZhYlVz?oc=5
5PAISA.NS,2026-01-11 19:29:40,5Paisa Capital Ltd Technical Momentum Shifts Amid Mixed Market Signals - MarketsMojo,0.0,MarketsMojo,https://news.google.com/rss/articles/CBMixwFBVV95cUxOcFpBemNtNGRrRnB0NVo3SC1iZVU5MDZTd2x3a3IycVRlOWNGaEQzZXVHODk2MjFVT0RSYm9nR2UyWkZwZjVXS0FQalViV0dVTFdHMVZsSTN6dGJEdG5ZX21xbFVZa1RDRTRHYlZvck1RRjA3T3VQOHlOVENqOWl3U1czNVJzdkNKWllnTmpEeXNxOWNoaXJmUExXLUtnemJtM0lnT2dxQkZsaGRvX0tIdXFKSi1WVjBoeXhvbnl5alZYd0dpeVBn?oc=5
5PAISA.NS,2026-01-10 07:39:09,5paisa Capital Limited Could See a Relief Rally From Support - Stock Split Announcements & Free Phenomenal Capital Appreciation - bollywoodhelpline.com,0.2761904761904762,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxPajJ6NFBkV1hHeGJ1MmxVNE5NMEt6OVhEZVBWWmxrM1cwMnJqMmlNempFUE54Y252NG1MUW5wdTVGZUtUa2g4dWpQb1d5YVNxLVdJa3NjODdYaWhtYVNGVTZYVHVobXJaQkdFNW9weXpBamlDWnJFcXppZk5MMWpiY3UxSUJDOEdyelFkcFM4N0UxdnZPazAzSUtkVQ?oc=5
5PAISA.NS,2026-01-10 04:49:45,Published on: 2026-01-10 10:18:19 - bollywoodhelpline.com,0.0,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxPRV9WUFo4Y3lXaHprb0lveFZQcTVMdFB4ZExHaUhrUTUtVmowMFBic0M3UjNJQ05qQTVGZmxuS210YURLVTRXNHloenEzcEJBYklodmJmUkRJYzdPdmRwaUk5TW5xY1RJZzNwZWxpRm4wdUJwd1hJSU1pTEpwUDBRaFllNmV6WThBMm5LWkZIT0JjNTRfMzRKLTcwWnFGb0ZPQmJ6Ug?oc=5
5PAISA.NS,2026-01-09 06:42:20,"5paisa Capital schedules earnings conference call for January 14, 2026 to discuss Q3FY26 results - scanx.trade",0.0,scanx.trade,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPNVdXUU5SWFVUVUtXS3k1czRobFM5RmlVeUlxWThDb3V3RW1rVEx3NlQycm1pck1JYy1oUTgyMHlWelJJUWZ5VWcyR2pqYTA2SEJWb21LUm9vR3Q5Tk1HWTZHNEc2eHhkdUFrM0hOaFBqc1JBSzVIdUtYT1JyZkRBWEFSNVVNcnN3bG56TXM2RHFZazBDdWQ5Nmk3MkRGWnpCSVJTaks2N0VfM2ZxVWN1aWtxRkh0QWx0ak5SNzdqaXdUSnZneTZZZjR4VTI1b1BaN1F1RHFVNWd2NmFidGhRYzFqSkhQZw?oc=5
5PAISA.NS,2026-01-09 05:58:05,5paisa Capital Schedules Earnings Call for Q3 and Nine-Month FY 2025-26 Results - TipRanks,0.0,TipRanks,https://news.google.com/rss/articles/CBMiywFBVV95cUxOOEtEcmQyTEZiTWNPMzh3SFNEZ2NkclZtVGVIVkJUNHFiTjlIYW5DdzdpYldXNHE3QjR2Rl9ZemloSXh3UzB3N0hNRTFGQk5aOVZMNWlrV29yNjdwaWR5amRmMHBLbks3Umt5RzZBMXQydnN2XzBJdUhvY1QwWlBwQ2gzUXNPc0NBVmdMYzJ5MnhhTnhIUUsyUnFXZUMzSUZRb2ZiLXdNYnloTFZzUUJzNXdxMnpleVNfX3lhdFN3Ukdpem84THRKRDJjZw?oc=5
5PAISA.NS,2026-01-08 12:36:02,Published on: 2026-01-08 12:35:22 - bollywoodhelpline.com,0.0,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSHpvUWppQmYtWUFxeW1VdkQyR1I0N0pYbjZ3MHFsY091UEJOTmF5NFBOb1hwT2dVbFpnRDlraENobUU2Yy1UbW5DOTdILXlZeHU5d0txU2ROX3FtMlBKRjJxLXk3VTllQ2dBQ3hMa2Z0MlJhU3d0STF3UDA4MVkxLXA0V2tSVnhiNHZ1RnV6a1liQ1dpZGtJMmV5czFzUEhUTmtr?oc=5
5PAISA.NS,2026-01-08 02:52:18,5paisa Capital Limited (5PAISA) Expands into New Market - Stock Price Targets & Top Analyst Picks Available for Free - ulpravda.ru,0.272987012987013,ulpravda.ru,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQS19CeHRkR3NpUUFGcldOXzRQYUkwWDBGRDBEVFl3V1NwblNGZS1SbkNDQldCRURXMUdidF9nVlFLVmQ0eks2V2FUTkxJdHFodTdXRDRTUDJLdUJmLWgxWUhFRUZ3NWJLWENrYmp5eXBzNlBkeE5fbG9IbWVYNFhBUjJndm90c2hv?oc=5
5PAISA.NS,2026-01-08 00:35:14,5paisa Capital Limited (NSE:5PAISA) Stocks Shoot Up 27% But Its P/E Still Looks Reasonable - simplywall.st,0.0642857142857143,simplywall.st,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOUnpDYzRJTlRJOVNZMmsydFJMT0hDYXcyQ05nWV9VWUVzVFNYaFZHb0p1Mnkxem9ZbDRlOEFLNkFtWTdCejVXSndtNUxMcUU0OW96VnZQVFNybzRybjlUQnlkQy1LYlN5Zjk4cW95dF94V0tpUFF1aVpjTGw2NDh3aEJxOHJEMENIWU1uXzV1b1djcUlwaldWcFZNVGdYU3A2YmJGVmhOUW9Xa3lrYU9JVmFIQk9vOG5DaG45S3lLdzhXdWw0dTZSZ0t5LVlCeVNhRFVqeDYxeFVIMzBhSkV2RUhfMjM1NzTSAewBQVVfeXFMTlZIU1p3Q216Z1hRbGlPNVBpMEFHekpqMkd2TVFseXZ0ZzBjNkVFYk1mQWRsdFlQQVVtRm1kU1pVQ0ROQTJNekJQTUUydV9laHJ6aFowTjl2VWJJNDZaZ1otbjhTQng4amRtM2Q1RFNoM2gyeXVTZ2piVlJoTTY1RU1kRlpTVVkyUm5DZ3RsdW9yc1BwSk9oZ3V2dHlqQlVFUDV2WUpoZm5FdzhOM2MwYmdYRTBKR09NbDlUZXBpZVFsRjhCeWQtMm5xRzJ6dnZoVnlTMFpkSk1yWS1kMDlpNnpFekJBV3VLSjFMMnQ?oc=5
5PAISA.NS,2026-01-07 03:14:22,"TPG Nears ₹8,000 Cr Deal for 30-40% Stake in IIFL Capital - Whalesbook",0.0,Whalesbook,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNUC1LNE13TVNmMDdROFAzb3M5Z0U0c1dSZDNzN0hUZ0Rackx5VXAtTVplckk5ZGYtVDV0dVI0dlI0RXl4b0V5NU5BSHZqeF9ZbThYOENpOUQyQ19ISVV3OVNmRnQxQ2xDdHNlWVg2NDRXNEdNbHIweHBNZ002Qld2RDhRczR2WVhUTjdOdjRrLTRvZ2hXcmpiejBYdTllSFJZa21RZmE1b3ZuLWNsNmlFaHp4NU5mRU5kVklTYk13SDZvYjZQeVlfVjZWeDFJUF9OUHVQeGQ4T1FqYjJuU0dtWmljMXQ5TEZkTzRN?oc=5
5PAISA.NS,2026-01-06 12:49:06,"5paisa Capital Limited Schedules Board Meeting on January 13, 2026 for Q3FY26 Financial Results - scanx.trade",-0.03571428571428571,scanx.trade,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQOFBoQkZmaFU3cy1VcU81M3RZS1FXMHowUXcwRUt1OVRzSDNZSllMcjF6dnkyd0ZIcTdQM0VkTmFzZTlIbWFzLTQ5OVFCTDFXUnFFN1A1VzFZMlRVZmtrMTRnVXJfeGNGdjU0R1U4d09Kd2M3THVhYmM2bTJvTW5oVXJhd3VYaDZyc0JrMG9HTGx1LTY0Z1dhbldYTW4ySWtEMXdmN3FHTnBTMTdsSVR6MjZEVDI4dFc1VFZWQUdwcENmRDU0Wk1nekV4YlJ1VTVKRF8tMGtkemRfV3k1NUM1dDRuLVc?oc=5
5PAISA.NS,2026-01-06 03:15:54,5Paisa Capital Ltd Sees Mixed Technical Signals Amid Mildly Bearish Momentum Shift - MarketsMojo,0.1111111111111111,MarketsMojo,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQcWo4ZDlyUW4wNi12aU9sUjlCcGU0QW1JOUtxUkZfTkV4SDFWTnB2eV81WGJaaWdyZEpfVzl6ajBjRzNmSlFnRVlfeW9SQWlHdHh2NG9QOEJpdDBrMENYamQ3MW13VEEyODZTdVRQR1o1bnBDa0d6TzZhaHMtRmZNRGM3NWNWYVZxX2hkWVdPSi1SQjlETndHdHgtZ1JSTWIxT3BXNVBJVVZVTzZHZkdqOTZiRGZRRFBOc0ZkUnUxZnNodllTUmhfX2w5bUFQY1JTeXVXekh1QQ?oc=5
5PAISA.NS,2026-01-03 05:12:28,5Paisa Capital Ltd is Rated Sell - MarketsMojo,0.0,MarketsMojo,https://news.google.com/rss/articles/CBMimgFBVV95cUxPdk9uV2NVeHJRQjlJRzV0ODdNOU1Ta2NQZERmSmp4R0N6bU1NMGt2SXNqZUZOWVdnRFRoQzBlcjZIVV9uVVpkREtsS0dTNUpPWDVUNzZXS2tXTndNNlgtVWFfRW83VC1GTFp4LXpDS0RKN2U4NmhKbXNsUVg2QUJLaFdwVlQtcWFRM0F6TDJJbG53a01pUFRfTEpR?oc=5
5PAISA.NS,2026-01-01 14:37:48,Exchange Seeks Clarification From 5paisa Capital After Spike in Trading Volumes - TipRanks,0.0,TipRanks,https://news.google.com/rss/articles/CBMiywFBVV95cUxORFRvZGVQQVV4czBfbWFSQkFoaFUxMGQtUWJtekl5dFFZdnhIMG1wazJVMXFtYjBlcnJMM2FPTkVKNDhpS2pGYzFtR3RXbEd5U1RzYnhYTHczUXpBc2FxUkN5clh2UVUxOTNDU0M4YVhUTmlrZXVBN0J5TzNxOWgwck5xMHljT3J0Nk1BWUVBWncwMC16QUg1aUJGS01ZNGJOQkcwdlpJS01hckFObnVqUzRLWkk5SVlSOXJUb2RhWXZyeG1wTzhRcHhBWQ?oc=5
5PAISA.NS,2025-12-29 12:14:34,5paisa Capital Limited (5PAISA) Hits 52 Week High - Consumer Goods Stocks & Consistently Superior Profits - bollywoodhelpline.com,0.26285714285714284,bollywoodhelpline.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNNzhDMTlsMElSQlROZnQ1TkF0NGhxYlRvaS1qU0F6N0JIVTBKTW1zbkVqajdpR1hJOEQ3ajVIZ0VRaElTR3Y0Zmh3UzA4NGpSUTNGUHBwX2p2emdNWEdXWFdUeFpkblhqdWVGaDRIcjE4MER5U2hRci1wMmNLWEs5QThwTnlOUldUTlJqV0tkNkk5ZTE5SkVR?oc=5
63MOONS.NS,2026-01-11 14:28:39,63 Moons Technologies Ltd is Rated Strong Sell - MarketsMojo,0.43333333333333335,MarketsMojo,https://news.google.com/rss/articles/CBMirAFBVV95cUxQWHRvWmx0LVc0YllnX1BwQXZWeHVFYnlXdllNZUlidmREbzJ6dlFwOHd2QlJyemNoVzM5RkNsUnpkZUc3R21ndENVdm1Sb2wtbV9HUFBTd1A3WkMxbWk0Q1dYcW5nU2d1cVp3Rk5PX1R4MVRmOXNVcW5TRmxpNWlDb3ZFclppM3Nsdko2blJLX3BVR0RscnFZUUVXakhLTWw0NVpLVDNTR18xNnVK?oc=5
